timestamp,product_name,price_offered,inventory_level,budget_multiplier,purchased
2026-01-13 12:48:10,Milk,1.44,98,0.52,0
2026-01-13 12:48:11,Milk,1.44,98,1.11,1
2026-01-13 12:48:11,Eggs,5.15,96,1.03,0
2026-01-13 12:48:11,Milk,1.95,97,1.12,0
2026-01-13 12:48:11,Cheese,9.48,100,1.05,0
2026-01-13 12:48:11,Meat,10.7,97,0.62,0
2026-01-13 12:48:11,Bread,1.0,94,1.07,1
2026-01-13 12:48:12,Cheese,9.48,100,1.08,0
2026-01-13 12:48:12,Bread,0.98,93,0.65,0
2026-01-13 12:48:12,Milk,1.95,97,0.7,0
2026-01-13 12:48:12,Cheese,9.48,100,0.91,0
2026-01-13 12:48:12,Eggs,3.54,96,0.84,0
2026-01-13 12:48:13,Cheese,9.48,100,0.77,0
2026-01-13 12:48:13,Milk,1.8,97,1.3,1
2026-01-13 12:48:13,Meat,10.61,97,1.0,0
2026-01-13 12:48:13,Eggs,3.54,96,1.22,1
2026-01-13 12:48:13,Eggs,3.54,95,0.94,0
2026-01-13 12:48:13,Eggs,3.54,95,1.26,1
2026-01-13 12:48:14,Cheese,9.48,100,0.79,0
2026-01-13 12:48:14,Eggs,3.68,94,1.14,1
2026-01-13 12:48:14,Meat,10.61,97,0.59,0
2026-01-13 12:48:14,Eggs,3.68,93,1.1,1
2026-01-13 12:48:14,Bread,1.5,93,1.2,0
2026-01-13 12:48:15,Milk,1.42,96,0.68,0
2026-01-13 12:48:15,Meat,10.61,97,1.06,0
2026-01-13 12:48:15,Eggs,3.31,92,1.28,1
2026-01-13 12:48:15,Bread,1.51,93,1.18,0
2026-01-13 12:48:15,Cheese,9.48,100,1.32,0
2026-01-13 12:48:15,Meat,10.61,97,0.68,0
2026-01-13 12:48:16,Eggs,3.31,91,1.06,1
2026-01-13 12:48:16,Eggs,3.31,90,0.88,0
2026-01-13 12:48:16,Bread,1.51,93,0.49,0
2026-01-13 12:48:16,Milk,1.82,96,0.87,0
2026-01-13 12:48:16,Cheese,6.74,100,0.71,0
2026-01-13 12:48:17,Eggs,3.31,90,1.21,1
2026-01-13 12:48:17,Cheese,6.97,100,0.88,0
2026-01-13 12:48:17,Milk,1.81,96,0.88,0
2026-01-13 12:48:17,Milk,1.81,96,0.74,0
2026-01-13 12:48:17,Meat,10.61,97,1.21,0
2026-01-13 12:48:17,Eggs,4.73,89,0.9,0
2026-01-13 12:48:18,Bread,1.51,93,0.78,0
2026-01-13 12:48:18,Eggs,4.73,89,1.11,0
2026-01-13 12:48:18,Bread,1.51,93,1.09,0
2026-01-13 12:48:18,Milk,1.81,96,0.75,0
2026-01-13 12:48:18,Bread,1.51,93,1.22,0
2026-01-13 12:48:18,Bread,1.51,93,1.15,0
2026-01-13 12:48:19,Eggs,3.91,89,1.25,1
2026-01-13 12:48:19,Eggs,3.62,88,0.92,0
2026-01-13 12:48:19,Eggs,3.62,88,1.08,1
2026-01-13 12:48:19,Cheese,6.71,100,1.31,1
2026-01-13 12:48:19,Cheese,6.71,99,1.19,1
2026-01-13 12:48:19,Milk,2.09,96,1.08,0
2026-01-13 12:48:19,Eggs,3.62,87,0.76,0
2026-01-13 12:48:20,Milk,2.09,96,0.92,0
2026-01-13 12:48:20,Cheese,6.71,98,0.79,0
2026-01-13 12:48:20,Eggs,4.92,87,0.77,0
2026-01-13 12:48:20,Bread,0.89,93,1.01,1
2026-01-13 12:48:20,Cheese,8.51,98,0.8,0
2026-01-13 12:48:21,Cheese,8.51,98,0.75,0
2026-01-13 12:48:21,Bread,0.89,92,1.05,1
2026-01-13 12:48:21,Milk,1.27,96,1.05,1
2026-01-13 12:48:21,Eggs,4.92,87,1.0,0
2026-01-13 12:48:21,Cheese,9.27,98,1.28,0
2026-01-13 12:48:21,Cheese,9.27,98,0.98,0
2026-01-13 12:48:21,Bread,0.89,91,0.85,1
2026-01-13 12:48:22,Eggs,4.92,87,0.53,0
2026-01-13 12:48:22,Meat,10.19,97,1.05,0
2026-01-13 12:48:22,Eggs,4.92,87,1.39,0
2026-01-13 12:48:22,Meat,10.19,97,1.21,0
2026-01-13 12:48:22,Cheese,5.38,98,1.23,1
2026-01-13 12:48:22,Eggs,4.92,87,0.85,0
2026-01-13 12:48:22,Milk,1.44,95,1.03,1
2026-01-13 12:48:22,Cheese,5.38,97,1.11,1
2026-01-13 12:48:23,Milk,1.44,94,0.91,0
2026-01-13 12:48:23,Meat,9.58,97,1.1,0
2026-01-13 12:48:23,Bread,1.32,90,1.01,0
2026-01-13 12:48:23,Cheese,5.38,96,0.73,0
2026-01-13 12:48:23,Cheese,5.38,96,1.12,1
2026-01-13 12:48:23,Eggs,2.88,87,0.78,0
2026-01-13 12:48:23,Milk,2.14,94,0.92,0
2026-01-13 12:48:24,Bread,1.32,90,1.44,1
2026-01-13 12:48:24,Eggs,4.9,87,0.92,0
2026-01-13 12:48:24,Meat,9.58,97,0.99,0
2026-01-13 12:48:24,Cheese,5.38,95,1.06,1
2026-01-13 12:48:24,Meat,9.58,97,1.18,0
2026-01-13 12:48:24,Meat,9.58,97,0.76,0
2026-01-13 12:48:25,Cheese,5.38,94,0.96,1
2026-01-13 12:48:25,Eggs,4.9,87,0.92,0
2026-01-13 12:48:25,Bread,1.32,89,0.99,0
2026-01-13 12:48:25,Bread,1.32,89,0.75,0
2026-01-13 12:48:26,Bread,1.36,89,0.79,0
2026-01-13 12:48:26,Milk,1.6,94,1.22,1
2026-01-13 12:48:26,Cheese,6.39,93,1.21,1
2026-01-13 12:48:26,Meat,7.3,97,0.84,0
2026-01-13 12:48:26,Meat,7.3,97,0.71,0
2026-01-13 12:48:26,Milk,1.6,93,0.8,0
2026-01-13 12:48:26,Cheese,5.67,92,0.84,0
2026-01-13 12:48:27,Cheese,5.67,92,1.07,1
2026-01-13 12:48:27,Milk,1.6,93,0.96,0
2026-01-13 12:48:27,Cheese,5.67,91,0.93,1
2026-01-13 12:48:27,Cheese,5.67,90,1.07,1
2026-01-13 12:48:27,Cheese,5.67,89,0.89,1
2026-01-13 12:48:27,Milk,1.22,93,0.73,0
2026-01-13 12:48:27,Eggs,4.4,87,0.97,0
2026-01-13 12:48:28,Bread,1.36,89,0.77,0
2026-01-13 12:48:28,Meat,6.41,97,0.82,0
2026-01-13 12:48:28,Eggs,4.4,87,1.07,0
2026-01-13 12:48:28,Meat,6.41,97,1.28,1
2026-01-13 12:48:28,Eggs,4.4,87,0.98,0
2026-01-13 12:48:28,Cheese,8.64,88,1.14,0
2026-01-13 12:48:28,Bread,1.36,89,0.83,0
2026-01-13 12:48:29,Eggs,4.4,87,1.15,0
2026-01-13 12:48:29,Bread,1.36,89,1.24,1
2026-01-13 12:48:29,Cheese,8.64,88,0.94,0
2026-01-13 12:48:29,Meat,6.41,96,0.73,0
2026-01-13 12:48:29,Meat,6.41,96,0.91,1
2026-01-13 12:48:29,Eggs,4.16,87,0.87,0
2026-01-13 12:48:29,Meat,6.41,95,1.21,1
2026-01-13 12:48:30,Meat,6.41,94,0.82,0
2026-01-13 12:48:30,Cheese,7.29,88,0.95,0
2026-01-13 12:48:30,Meat,6.41,94,1.03,1
2026-01-13 12:48:30,Meat,6.41,93,1.14,1
2026-01-13 12:48:30,Milk,2.22,93,1.17,0
2026-01-13 12:48:30,Meat,6.41,92,1.18,1
2026-01-13 12:48:30,Cheese,7.29,88,0.89,0
2026-01-13 12:48:31,Bread,1.3,88,0.83,0
2026-01-13 12:48:31,Meat,6.41,91,1.19,1
2026-01-13 12:48:31,Eggs,5.1,87,1.21,0
2026-01-13 12:48:31,Milk,1.45,93,1.04,1
2026-01-13 12:48:31,Meat,6.41,90,0.88,1
2026-01-13 12:48:31,Eggs,4.67,87,1.21,0
2026-01-13 12:48:32,Meat,6.41,89,0.95,1
2026-01-13 12:48:32,Milk,1.45,92,0.94,0
2026-01-13 12:48:32,Bread,1.1,88,0.72,0
2026-01-13 12:48:32,Milk,1.45,92,0.9,0
2026-01-13 12:48:32,Eggs,4.67,87,1.11,0
2026-01-13 12:48:32,Eggs,4.67,87,0.78,0
2026-01-13 12:48:33,Bread,1.47,88,1.15,0
2026-01-13 12:48:33,Milk,1.45,92,1.12,1
2026-01-13 12:48:33,Cheese,6.26,88,0.75,0
2026-01-13 12:48:33,Milk,1.45,91,0.76,0
2026-01-13 12:48:33,Milk,1.45,91,0.82,0
2026-01-13 12:48:34,Meat,9.54,88,0.85,0
2026-01-13 12:48:34,Milk,1.45,91,1.3,1
2026-01-13 12:48:34,Cheese,8.29,88,1.01,0
2026-01-13 12:48:34,Cheese,8.29,88,0.71,0
2026-01-13 12:48:34,Meat,9.54,88,1.11,0
2026-01-13 12:48:34,Eggs,3.27,87,1.02,1
2026-01-13 12:48:34,Eggs,3.27,86,0.88,0
2026-01-13 12:48:34,Cheese,8.29,88,0.94,0
2026-01-13 12:48:35,Cheese,8.29,88,1.03,0
2026-01-13 12:48:35,Bread,1.48,88,0.89,0
2026-01-13 12:48:35,Eggs,3.27,86,0.65,0
2026-01-13 12:48:35,Cheese,8.29,88,0.91,0
2026-01-13 12:48:35,Milk,1.4,90,0.9,0
2026-01-13 12:48:35,Milk,1.4,90,1.42,1
2026-01-13 12:48:36,Bread,1.38,88,1.22,0
2026-01-13 12:48:36,Bread,1.38,88,0.93,0
2026-01-13 12:48:36,Milk,1.4,89,1.07,1
2026-01-13 12:48:36,Cheese,8.29,88,0.89,0
2026-01-13 12:48:36,Milk,1.4,88,1.2,1
2026-01-13 12:48:36,Milk,1.4,87,0.62,0
2026-01-13 12:48:36,Bread,1.38,88,0.93,0
2026-01-13 12:48:37,Bread,1.38,88,1.0,0
2026-01-13 12:48:37,Cheese,8.29,88,0.86,0
2026-01-13 12:48:37,Eggs,3.27,86,1.35,1
2026-01-13 12:48:37,Milk,1.77,87,0.78,0
2026-01-13 12:48:37,Eggs,3.27,85,1.01,1
2026-01-13 12:48:37,Cheese,8.29,88,1.14,0
2026-01-13 12:48:38,Cheese,8.29,88,0.93,0
2026-01-13 12:48:38,Eggs,2.89,84,0.9,1
2026-01-13 12:48:38,Bread,1.32,88,0.97,0
2026-01-13 12:48:38,Eggs,2.89,83,1.19,1
2026-01-13 12:48:38,Milk,1.24,87,0.99,1
2026-01-13 12:48:38,Bread,1.32,88,0.94,0
2026-01-13 12:48:38,Bread,1.32,88,1.34,1
2026-01-13 12:48:39,Bread,1.32,87,1.33,1
2026-01-13 12:48:39,Milk,1.37,86,0.92,1
2026-01-13 12:48:39,Meat,10.27,88,1.38,1
2026-01-13 12:48:39,Milk,1.37,85,1.04,1
2026-01-13 12:48:39,Bread,1.32,86,0.84,0
2026-01-13 12:48:39,Meat,10.27,87,0.84,0
2026-01-13 12:48:39,Eggs,3.72,82,0.74,0
2026-01-13 12:48:40,Cheese,6.83,88,0.99,0
2026-01-13 12:48:40,Cheese,6.83,88,1.1,1
2026-01-13 12:48:40,Bread,1.32,86,1.01,0
2026-01-13 12:48:40,Bread,1.32,86,0.96,0
2026-01-13 12:48:40,Eggs,5.08,82,0.81,0
2026-01-13 12:48:40,Eggs,5.08,82,0.64,0
2026-01-13 12:48:41,Meat,7.17,87,0.89,0
2026-01-13 12:48:41,Milk,1.32,84,1.14,1
2026-01-13 12:48:41,Cheese,9.31,87,0.94,0
2026-01-13 12:48:41,Milk,1.32,83,0.47,0
2026-01-13 12:48:41,Milk,1.25,83,1.3,1
2026-01-13 12:48:41,Meat,7.17,87,0.82,0
2026-01-13 12:48:42,Cheese,9.51,87,0.83,0
2026-01-13 12:48:42,Cheese,9.51,87,1.13,0
2026-01-13 12:48:42,Cheese,9.51,87,1.01,0
2026-01-13 12:48:42,Eggs,4.7,82,1.21,0
2026-01-13 12:48:42,Meat,9.19,87,0.95,0
2026-01-13 12:48:42,Bread,1.32,86,0.7,0
2026-01-13 12:48:43,Meat,10.99,87,1.1,0
2026-01-13 12:48:43,Eggs,4.7,82,0.82,0
2026-01-13 12:48:43,Meat,10.99,87,1.25,0
2026-01-13 12:48:43,Bread,1.32,86,0.67,0
2026-01-13 12:48:43,Milk,1.34,82,1.07,1
2026-01-13 12:48:43,Meat,9.89,87,0.84,0
2026-01-13 12:48:43,Milk,1.34,81,0.81,0
2026-01-13 12:48:44,Cheese,9.16,87,0.85,0
2026-01-13 12:48:44,Bread,1.32,86,1.22,1
2026-01-13 12:48:44,Meat,9.89,87,0.98,0
2026-01-13 12:48:44,Bread,1.32,85,1.01,0
2026-01-13 12:48:44,Milk,1.72,81,0.7,0
2026-01-13 12:48:44,Eggs,3.3,82,0.93,0
2026-01-13 12:48:45,Meat,7.4,87,0.86,0
2026-01-13 12:48:45,Cheese,9.16,87,0.93,0
2026-01-13 12:48:45,Cheese,9.16,87,1.21,0
2026-01-13 12:48:45,Meat,7.4,87,1.06,1
2026-01-13 12:48:45,Bread,1.37,85,1.31,1
2026-01-13 12:48:45,Bread,1.37,84,1.1,0
2026-01-13 12:48:45,Meat,7.4,86,1.2,1
2026-01-13 12:48:45,Eggs,4.05,82,0.97,0
2026-01-13 12:48:46,Eggs,4.05,82,0.81,0
2026-01-13 12:48:46,Meat,7.4,85,0.69,0
2026-01-13 12:48:46,Cheese,9.45,87,0.79,0
2026-01-13 12:48:46,Eggs,4.05,82,1.09,0
2026-01-13 12:48:46,Cheese,9.45,87,0.81,0
2026-01-13 12:48:46,Milk,1.94,81,0.94,0
2026-01-13 12:48:47,Eggs,3.41,82,1.21,1
2026-01-13 12:48:47,Bread,1.37,84,0.85,0
2026-01-13 12:48:47,Milk,1.94,81,0.71,0
2026-01-13 12:48:47,Bread,1.53,84,1.3,0
2026-01-13 12:48:47,Milk,1.87,81,1.0,0
2026-01-13 12:48:48,Milk,1.87,81,0.96,0
2026-01-13 12:48:48,Bread,1.45,84,0.55,0
2026-01-13 12:48:48,Bread,1.45,84,0.95,0
2026-01-13 12:48:48,Bread,1.45,84,0.92,0
2026-01-13 12:48:48,Meat,6.4,85,0.91,1
2026-01-13 12:48:48,Bread,1.56,84,0.76,0
2026-01-13 12:48:49,Meat,6.4,84,1.1,1
2026-01-13 12:48:49,Meat,6.4,83,1.13,1
2026-01-13 12:48:49,Cheese,9.45,87,0.56,0
2026-01-13 12:48:49,Milk,1.96,81,0.82,0
2026-01-13 12:48:49,Eggs,3.41,81,0.93,0
2026-01-13 12:48:49,Meat,6.4,82,1.04,1
2026-01-13 12:48:49,Milk,1.96,81,0.7,0
2026-01-13 12:48:49,Meat,6.4,81,1.25,1
2026-01-13 12:48:50,Eggs,3.41,81,0.78,0
2026-01-13 12:48:50,Eggs,3.41,81,1.45,1
2026-01-13 12:48:50,Bread,0.92,84,0.91,1
2026-01-13 12:48:50,Bread,0.92,83,1.0,1
2026-01-13 12:48:50,Cheese,9.45,87,1.5,1
2026-01-13 12:48:50,Eggs,3.41,80,0.89,0
2026-01-13 12:48:50,Cheese,9.45,86,1.3,0
2026-01-13 12:48:51,Milk,1.96,81,0.78,0
2026-01-13 12:48:51,Bread,0.92,82,0.97,1
2026-01-13 12:48:51,Bread,0.92,81,1.06,1
2026-01-13 12:48:51,Eggs,4.39,80,0.87,0
2026-01-13 12:48:51,Cheese,9.45,86,0.97,0
2026-01-13 12:48:51,Cheese,9.45,86,0.78,0
2026-01-13 12:48:52,Milk,1.6,81,1.35,1
2026-01-13 12:48:52,Cheese,9.45,86,0.76,0
2026-01-13 12:48:52,Eggs,4.39,80,1.4,1
2026-01-13 12:48:52,Cheese,9.45,86,1.19,0
2026-01-13 12:48:52,Meat,7.59,80,1.09,1
2026-01-13 12:48:52,Bread,0.92,80,0.74,0
2026-01-13 12:48:53,Milk,1.6,80,0.84,0
2026-01-13 12:48:53,Meat,7.59,79,0.74,0
2026-01-13 12:48:53,Cheese,9.69,86,1.15,0
2026-01-13 12:48:53,Cheese,9.69,86,0.46,0
2026-01-13 12:48:53,Bread,1.1,80,0.71,0
2026-01-13 12:48:53,Bread,1.39,80,1.01,0
2026-01-13 12:48:54,Cheese,9.69,86,0.98,0
2026-01-13 12:48:54,Bread,0.98,80,1.18,1
2026-01-13 12:48:54,Milk,1.6,80,1.0,0
2026-01-13 12:48:54,Milk,1.6,80,1.11,1
2026-01-13 12:48:54,Eggs,2.82,79,0.94,1
2026-01-13 12:48:54,Eggs,2.82,78,0.91,1
2026-01-13 12:48:54,Cheese,9.69,86,0.77,0
2026-01-13 12:48:55,Meat,9.07,79,0.91,0
2026-01-13 12:48:55,Bread,0.98,79,0.91,1
2026-01-13 12:48:55,Cheese,9.69,86,1.01,0
2026-01-13 12:48:55,Bread,0.98,78,0.97,1
2026-01-13 12:48:55,Meat,10.62,79,0.86,0
2026-01-13 12:48:56,Bread,0.98,77,1.0,1
2026-01-13 12:48:56,Meat,10.62,79,1.17,0
2026-01-13 12:48:56,Cheese,8.13,86,0.76,0
2026-01-13 12:48:56,Milk,1.95,79,1.07,0
2026-01-13 12:48:56,Meat,10.4,79,1.18,0
2026-01-13 12:48:57,Meat,10.4,79,0.98,0
2026-01-13 12:48:57,Cheese,8.13,86,1.07,0
2026-01-13 12:48:57,Eggs,4.78,77,0.93,0
2026-01-13 12:48:57,Bread,1.33,76,0.9,0
2026-01-13 12:48:57,Eggs,4.78,77,0.98,0
2026-01-13 12:48:58,Milk,2.23,79,0.82,0
2026-01-13 12:48:58,Milk,2.23,79,0.66,0
2026-01-13 12:48:58,Bread,1.41,76,1.13,0
2026-01-13 12:48:59,Milk,1.59,79,0.98,0
2026-01-13 12:48:59,Meat,10.4,79,1.08,0
2026-01-13 12:48:59,Meat,10.4,79,1.32,0
2026-01-13 12:48:59,Bread,1.21,76,0.82,0
2026-01-13 12:49:00,Eggs,4.06,77,0.82,0
2026-01-13 12:49:00,Bread,1.21,76,1.17,1
2026-01-13 12:49:00,Meat,7.93,79,1.08,1
2026-01-13 12:49:00,Meat,7.93,78,1.23,1
2026-01-13 12:49:00,Milk,1.24,79,0.96,1
2026-01-13 12:49:00,Meat,7.93,77,1.25,1
2026-01-13 12:49:01,Cheese,5.23,86,0.83,1
2026-01-13 12:49:01,Eggs,4.06,77,0.76,0
2026-01-13 12:49:01,Bread,1.02,75,1.11,1
2026-01-13 12:49:01,Bread,1.02,74,1.25,1
2026-01-13 12:49:01,Bread,1.02,73,1.27,1
2026-01-13 12:49:01,Eggs,4.06,77,0.75,0
2026-01-13 12:49:01,Eggs,4.06,77,1.3,1
2026-01-13 12:49:01,Milk,1.24,78,0.66,0
2026-01-13 12:49:02,Eggs,4.06,76,1.16,0
2026-01-13 12:49:02,Meat,7.03,76,0.96,1
2026-01-13 12:49:02,Eggs,4.06,76,1.3,1
2026-01-13 12:49:02,Meat,11.33,75,1.16,0
2026-01-13 12:49:02,Cheese,6.06,85,0.97,1
2026-01-13 12:49:02,Bread,1.4,72,1.02,0
2026-01-13 12:49:02,Meat,8.89,75,0.97,0
2026-01-13 12:49:03,Bread,1.4,72,0.97,0
2026-01-13 12:49:03,Eggs,3.72,75,0.75,0
2026-01-13 12:49:03,Eggs,3.72,75,1.02,0
2026-01-13 12:49:03,Meat,6.22,75,1.19,1
2026-01-13 12:49:03,Eggs,4.98,75,1.28,0
2026-01-13 12:49:03,Eggs,4.98,75,0.91,0
2026-01-13 12:49:03,Eggs,4.98,75,1.36,0
2026-01-13 12:49:03,Eggs,4.98,75,0.91,0
2026-01-13 12:49:04,Meat,7.2,74,1.15,1
2026-01-13 12:49:04,Milk,1.35,78,1.28,1
2026-01-13 12:49:04,Milk,1.87,77,0.95,0
2026-01-13 12:49:04,Eggs,4.75,75,0.89,0
2026-01-13 12:49:04,Cheese,7.73,84,0.74,0
2026-01-13 12:49:04,Bread,1.31,72,1.13,0
2026-01-13 12:49:04,Bread,1.31,72,1.16,0
2026-01-13 12:49:05,Meat,6.16,73,1.17,1
2026-01-13 12:49:05,Eggs,4.75,75,1.2,0
2026-01-13 12:49:05,Eggs,4.75,75,0.94,0
2026-01-13 12:49:05,Bread,1.61,72,1.43,0
2026-01-13 12:49:05,Meat,6.16,72,1.26,1
2026-01-13 12:49:06,Cheese,7.73,84,0.71,0
2026-01-13 12:49:06,Meat,10.66,71,1.09,0
2026-01-13 12:49:06,Bread,1.61,72,1.14,0
2026-01-13 12:49:06,Meat,10.07,71,0.91,0
2026-01-13 12:49:06,Cheese,7.73,84,1.24,1
2026-01-13 12:49:07,Cheese,7.73,83,1.11,0
2026-01-13 12:49:07,Milk,1.52,77,1.1,1
2026-01-13 12:49:07,Cheese,5.24,83,0.8,0
2026-01-13 12:49:07,Cheese,5.24,83,1.26,1
2026-01-13 12:49:07,Milk,1.39,76,1.09,1
2026-01-13 12:49:08,Bread,1.24,72,1.07,0
2026-01-13 12:49:08,Milk,1.39,75,1.43,1
2026-01-13 12:49:08,Milk,1.39,74,0.97,1
2026-01-13 12:49:08,Milk,1.39,73,1.1,1
2026-01-13 12:49:08,Eggs,3.06,75,0.63,0
2026-01-13 12:49:08,Bread,1.12,72,0.73,0
2026-01-13 12:49:09,Cheese,6.08,82,0.86,0
2026-01-13 12:49:09,Milk,1.88,72,0.57,0
2026-01-13 12:49:09,Bread,1.38,72,1.07,0
2026-01-13 12:49:09,Meat,6.63,71,0.97,1
2026-01-13 12:49:09,Eggs,4.85,75,0.95,0
2026-01-13 12:49:09,Eggs,4.85,75,1.19,0
2026-01-13 12:49:09,Eggs,4.85,75,0.81,0
2026-01-13 12:49:10,Eggs,4.85,75,0.8,0
2026-01-13 12:49:10,Milk,1.64,72,0.78,0
2026-01-13 12:49:10,Milk,1.64,72,0.86,0
2026-01-13 12:49:10,Milk,1.64,72,1.03,0
2026-01-13 12:49:10,Bread,1.24,72,1.01,0
2026-01-13 12:49:10,Cheese,8.85,82,0.71,0
2026-01-13 12:49:10,Meat,6.63,70,0.82,0
2026-01-13 12:49:11,Eggs,4.85,75,1.25,0
2026-01-13 12:49:11,Cheese,8.85,82,0.95,0
2026-01-13 12:49:11,Meat,6.63,70,0.86,0
2026-01-13 12:49:11,Milk,1.64,72,0.94,0
2026-01-13 12:49:11,Cheese,8.85,82,1.38,1
2026-01-13 12:49:11,Eggs,4.85,75,0.86,0
2026-01-13 12:49:11,Cheese,8.85,81,1.0,0
2026-01-13 12:49:12,Bread,1.17,72,1.14,1
2026-01-13 12:49:12,Bread,1.17,71,1.11,1
2026-01-13 12:49:12,Meat,8.2,70,0.78,0
2026-01-13 12:49:12,Meat,8.2,70,0.61,0
2026-01-13 12:49:12,Meat,8.2,70,0.99,0
2026-01-13 12:49:12,Eggs,4.85,75,1.13,0
2026-01-13 12:49:12,Cheese,6.58,81,0.96,0
2026-01-13 12:49:13,Eggs,4.85,75,1.13,0
2026-01-13 12:49:13,Meat,8.2,70,1.21,1
2026-01-13 12:49:13,Milk,1.64,72,1.06,0
2026-01-13 12:49:13,Meat,8.2,69,1.31,1
2026-01-13 12:49:13,Eggs,3.4,75,1.11,1
2026-01-13 12:49:13,Cheese,6.58,81,1.15,1
2026-01-13 12:49:13,Meat,8.2,68,0.95,0
2026-01-13 12:49:14,Milk,1.64,72,1.05,0
2026-01-13 12:49:14,Eggs,3.4,74,1.16,1
2026-01-13 12:49:14,Meat,8.2,68,0.92,0
2026-01-13 12:49:14,Cheese,8.0,80,1.06,0
2026-01-13 12:49:14,Cheese,8.0,80,1.41,1
2026-01-13 12:49:14,Milk,2.07,72,1.2,0
2026-01-13 12:49:15,Milk,2.07,72,0.85,0
2026-01-13 12:49:15,Meat,8.2,68,0.59,0
2026-01-13 12:49:15,Meat,8.2,68,0.8,0
2026-01-13 12:49:15,Milk,2.07,72,1.58,1
2026-01-13 12:49:15,Eggs,4.16,73,0.93,0
2026-01-13 12:49:15,Meat,8.2,68,0.75,0
2026-01-13 12:49:16,Cheese,7.49,79,1.1,0
2026-01-13 12:49:16,Cheese,7.49,79,1.05,0
2026-01-13 12:49:16,Eggs,4.16,73,0.89,0
2026-01-13 12:49:16,Eggs,4.16,73,1.15,0
2026-01-13 12:49:16,Milk,1.28,71,0.83,0
2026-01-13 12:49:17,Milk,1.28,71,0.85,0
2026-01-13 12:49:17,Milk,1.28,71,0.7,0
2026-01-13 12:49:17,Bread,1.08,70,0.98,0
2026-01-13 12:49:17,Bread,1.08,70,0.88,0
2026-01-13 12:49:17,Bread,1.08,70,0.83,0
2026-01-13 12:49:17,Cheese,5.41,79,0.96,1
2026-01-13 12:49:18,Eggs,4.16,73,0.87,0
2026-01-13 12:49:18,Cheese,9.52,78,1.2,0
2026-01-13 12:49:18,Milk,1.24,71,0.81,0
2026-01-13 12:49:18,Eggs,4.02,73,0.86,0
2026-01-13 12:49:18,Milk,1.24,71,0.75,0
2026-01-13 12:49:18,Eggs,4.02,73,0.93,0
2026-01-13 12:49:18,Milk,1.24,71,0.72,0
2026-01-13 12:49:19,Eggs,4.02,73,1.02,0
2026-01-13 12:49:19,Bread,1.0,70,1.33,1
2026-01-13 12:49:19,Bread,1.0,69,0.81,0
2026-01-13 12:49:19,Bread,1.0,69,1.12,1
2026-01-13 12:49:19,Eggs,2.78,73,1.15,1
2026-01-13 12:49:19,Milk,2.19,71,1.2,0
